expanded,solved,type,elapsed_time,NoQueens
107,False,hill climbing with sideways moves,0.3807353973388672,9
37,True,random restart hill climbing,0.11675405502319336,9
6,True,hill climbing,0.020671606063842773,9
6,True,hill climbing with sideways moves,0.023083925247192383,9
6,True,random restart hill climbing,0.023649215698242188,9
5,True,hill climbing,0.018246173858642578,9
5,True,hill climbing with sideways moves,0.016304731369018555,9
5,True,random restart hill climbing,0.00982213020324707,9
5,False,hill climbing,0.015043020248413086,9
105,False,hill climbing with sideways moves,0.33309197425842285,9
11,True,random restart hill climbing,0.03389573097229004,9
4,False,hill climbing,0.0140838623046875,9
104,False,hill climbing with sideways moves,0.3332846164703369,9
45,True,random restart hill climbing,0.14268970489501953,9
4,False,hill climbing,0.01335597038269043,9
5,True,hill climbing with sideways moves,0.011488676071166992,9
50,True,random restart hill climbing,0.15658879280090332,9
4,False,hill climbing,0.011073112487792969,9
104,False,hill climbing with sideways moves,0.3531978130340576,9
68,True,random restart hill climbing,0.2070157527923584,9
4,False,hill climbing,0.010174751281738281,9
5,True,hill climbing with sideways moves,0.022438764572143555,9
54,True,random restart hill climbing,0.16803789138793945,9
5,False,hill climbing,0.01613616943359375,9
5,False,hill climbing with sideways moves,0.016505002975463867,9
10,True,random restart hill climbing,0.033057451248168945,9
5,False,hill climbing,0.017692089080810547,9
105,False,hill climbing with sideways moves,0.3441121578216553,9
28,True,random restart hill climbing,0.08604955673217773,9
4,False,hill climbing,0.012976408004760742,9
105,False,hill climbing with sideways moves,0.33169054985046387,9
30,True,random restart hill climbing,0.11789941787719727,9
4,False,hill climbing,0.012735605239868164,9
6,True,hill climbing with sideways moves,0.02189350128173828,9
24,True,random restart hill climbing,0.07264995574951172,9
2,False,hill climbing,0.009879350662231445,9
103,False,hill climbing with sideways moves,0.3650181293487549,9
20,True,random restart hill climbing,0.060883522033691406,9
5,False,hill climbing,0.020284175872802734,10
106,False,hill climbing with sideways moves,0.49838995933532715,10
20,True,random restart hill climbing,0.08776569366455078,10
4,False,hill climbing,0.0184633731842041,10
105,False,hill climbing with sideways moves,0.6081564426422119,10
127,True,random restart hill climbing,0.6138961315155029,10
4,False,hill climbing,0.011827468872070312,10
105,False,hill climbing with sideways moves,0.5117428302764893,10
151,False,random restart hill climbing,0.7660109996795654,10
5,False,hill climbing,0.03674721717834473,10
105,False,hill climbing with sideways moves,0.5316429138183594,10
10,True,random restart hill climbing,0.0463414192199707,10
5,False,hill climbing,0.02017831802368164,10
105,False,hill climbing with sideways moves,0.511699914932251,10
65,True,random restart hill climbing,0.2897169589996338,10
6,False,hill climbing,0.025416135787963867,10
106,False,hill climbing with sideways moves,0.5012795925140381,10
95,True,random restart hill climbing,0.5387763977050781,10
6,False,hill climbing,0.03050518035888672,10
10,True,hill climbing with sideways moves,0.04910731315612793,10
11,True,random restart hill climbing,0.04976081848144531,10
5,False,hill climbing,0.028291702270507812,10
7,True,hill climbing with sideways moves,0.04055905342102051,10
84,True,random restart hill climbing,0.3802022933959961,10
6,True,hill climbing,0.027028322219848633,10
6,True,hill climbing with sideways moves,0.03377342224121094,10
6,True,random restart hill climbing,0.026724815368652344,10
6,False,hill climbing,0.026624441146850586,10
7,True,hill climbing with sideways moves,0.033576250076293945,10
142,False,random restart hill climbing,0.6577029228210449,10
6,False,hill climbing,0.02816915512084961,10
7,True,hill climbing with sideways moves,0.026930570602416992,10
117,True,random restart hill climbing,0.5515809059143066,10
4,False,hill climbing,0.014782190322875977,10
104,False,hill climbing with sideways moves,0.5102055072784424,10
157,False,random restart hill climbing,0.7392044067382812,10
4,False,hill climbing,0.02100396156311035,10
106,False,hill climbing with sideways moves,0.6507301330566406,10
83,True,random restart hill climbing,0.388197660446167,10
6,False,hill climbing,0.021242856979370117,10
106,False,hill climbing with sideways moves,0.5167059898376465,10
16,True,random restart hill climbing,0.07349395751953125,10
5,False,hill climbing,0.028374910354614258,10
6,True,hill climbing with sideways moves,0.022141695022583008,10
28,True,random restart hill climbing,0.13106679916381836,10
4,False,hill climbing,0.016828060150146484,10
8,True,hill climbing with sideways moves,0.0481257438659668,10
36,True,random restart hill climbing,0.16875267028808594,10
6,False,hill climbing,0.027726173400878906,10
107,False,hill climbing with sideways moves,0.4999959468841553,10
11,True,random restart hill climbing,0.06010150909423828,10
5,False,hill climbing,0.026062726974487305,10
6,True,hill climbing with sideways moves,0.030501842498779297,10
75,True,random restart hill climbing,0.3525581359863281,10
7,False,hill climbing,0.033121347427368164,10
107,False,hill climbing with sideways moves,0.5526528358459473,10
12,True,random restart hill climbing,0.05226469039916992,10
4,False,hill climbing,0.01732039451599121,10
11,True,hill climbing with sideways moves,0.05045056343078613,10
31,True,random restart hill climbing,0.1352214813232422,10
6,False,hill climbing,0.03318166732788086,10
106,False,hill climbing with sideways moves,0.5094070434570312,10
27,True,random restart hill climbing,0.1259932518005371,10
3,False,hill climbing,0.010305404663085938,10
104,False,hill climbing with sideways moves,0.4994480609893799,10
86,True,random restart hill climbing,0.3985426425933838,10
5,False,hill climbing,0.02647686004638672,10
105,False,hill climbing with sideways moves,0.5089597702026367,10
25,True,random restart hill climbing,0.11618161201477051,10
6,False,hill climbing,0.0313105583190918,10
106,False,hill climbing with sideways moves,0.5271496772766113,10
91,True,random restart hill climbing,0.442044734954834,10
6,False,hill climbing,0.02778482437133789,10
106,False,hill climbing with sideways moves,0.6585550308227539,10
39,True,random restart hill climbing,0.23222851753234863,10
4,False,hill climbing,0.018205642700195312,10
104,False,hill climbing with sideways moves,0.48697638511657715,10
59,True,random restart hill climbing,0.2719552516937256,10
4,False,hill climbing,0.021392345428466797,10
105,False,hill climbing with sideways moves,0.5254595279693604,10
87,True,random restart hill climbing,0.5084331035614014,10
6,False,hill climbing,0.03551149368286133,10
106,False,hill climbing with sideways moves,0.5065698623657227,10
62,True,random restart hill climbing,0.29515552520751953,10
4,False,hill climbing,0.019070148468017578,10
105,False,hill climbing with sideways moves,0.5573740005493164,10
152,False,random restart hill climbing,0.7872610092163086,10
7,False,hill climbing,0.029934406280517578,10
107,False,hill climbing with sideways moves,0.5043356418609619,10
159,False,random restart hill climbing,0.7233469486236572,10
6,False,hill climbing,0.022760868072509766,10
106,False,hill climbing with sideways moves,0.5672755241394043,10
64,True,random restart hill climbing,0.31057262420654297,10
6,False,hill climbing,0.02794170379638672,10
107,False,hill climbing with sideways moves,0.5301563739776611,10
57,True,random restart hill climbing,0.2646324634552002,10
5,False,hill climbing,0.02341151237487793,10
106,False,hill climbing with sideways moves,0.5701234340667725,10
155,False,random restart hill climbing,0.7299773693084717,10
4,False,hill climbing,0.017395973205566406,10
104,False,hill climbing with sideways moves,0.489840030670166,10
27,True,random restart hill climbing,0.12247753143310547,10
4,False,hill climbing,0.027078866958618164,10
10,True,hill climbing with sideways moves,0.04598689079284668,10
149,False,random restart hill climbing,0.6797811985015869,10
4,False,hill climbing,0.01895904541015625,10
105,False,hill climbing with sideways moves,0.48938608169555664,10
59,True,random restart hill climbing,0.32139134407043457,10
3,False,hill climbing,0.019916772842407227,10
10,True,hill climbing with sideways moves,0.041135549545288086,10
101,True,random restart hill climbing,0.4709501266479492,10
3,False,hill climbing,0.013326406478881836,10
103,False,hill climbing with sideways moves,0.5398237705230713,10
9,True,random restart hill climbing,0.043935298919677734,10
6,False,hill climbing,0.029195785522460938,10
106,False,hill climbing with sideways moves,0.5815892219543457,10
165,False,random restart hill climbing,0.7514750957489014,10
5,False,hill climbing,0.022435665130615234,10
106,False,hill climbing with sideways moves,0.4944489002227783,10
15,True,random restart hill climbing,0.07163262367248535,10
4,False,hill climbing,0.02226853370666504,10
105,False,hill climbing with sideways moves,0.5132186412811279,10
18,True,random restart hill climbing,0.08298468589782715,10
3,False,hill climbing,0.014261484146118164,10
104,False,hill climbing with sideways moves,0.5620739459991455,10
50,True,random restart hill climbing,0.2265641689300537,10
3,False,hill climbing,0.016469478607177734,10
105,False,hill climbing with sideways moves,0.5143833160400391,10
13,True,random restart hill climbing,0.05321836471557617,10
6,False,hill climbing,0.0359492301940918,10
106,False,hill climbing with sideways moves,0.5057086944580078,10
125,True,random restart hill climbing,0.5998618602752686,10
5,False,hill climbing,0.04517650604248047,10
105,False,hill climbing with sideways moves,0.5614478588104248,10
115,True,random restart hill climbing,0.5324625968933105,10
4,False,hill climbing,0.015062332153320312,10
104,False,hill climbing with sideways moves,0.5178549289703369,10
24,True,random restart hill climbing,0.18100619316101074,10
6,True,hill climbing,0.040853261947631836,10
6,True,hill climbing with sideways moves,0.030315876007080078,10
6,True,random restart hill climbing,0.03116464614868164,10
6,False,hill climbing,0.03615927696228027,10
106,False,hill climbing with sideways moves,0.5000534057617188,10
42,True,random restart hill climbing,0.19419026374816895,10
4,False,hill climbing,0.02255988121032715,10
5,True,hill climbing with sideways moves,0.02569746971130371,10
149,False,random restart hill climbing,0.6894228458404541,10
7,False,hill climbing,0.040480613708496094,10
107,False,hill climbing with sideways moves,0.49967074394226074,10
35,True,random restart hill climbing,0.16691040992736816,10
6,False,hill climbing,0.027281999588012695,10
106,False,hill climbing with sideways moves,0.532822847366333,10
58,True,random restart hill climbing,0.26590442657470703,10
5,False,hill climbing,0.015431642532348633,10
105,False,hill climbing with sideways moves,0.49504590034484863,10
54,True,random restart hill climbing,0.24695467948913574,10
4,False,hill climbing,0.017089366912841797,10
104,False,hill climbing with sideways moves,0.48598527908325195,10
22,True,random restart hill climbing,0.1042628288269043,10
5,False,hill climbing,0.02290201187133789,10
105,False,hill climbing with sideways moves,0.5020473003387451,10
86,True,random restart hill climbing,0.40628767013549805,10
4,False,hill climbing,0.030637264251708984,10
8,True,hill climbing with sideways moves,0.05987906455993652,10
154,False,random restart hill climbing,0.7313375473022461,10
4,False,hill climbing,0.02234172821044922,10
4,False,hill climbing with sideways moves,0.020849227905273438,10
112,True,random restart hill climbing,0.5141685009002686,10
6,False,hill climbing,0.033495426177978516,10
106,False,hill climbing with sideways moves,0.5030672550201416,10
16,True,random restart hill climbing,0.07286310195922852,10
5,False,hill climbing,0.026630640029907227,10
8,True,hill climbing with sideways moves,0.03599238395690918,10
11,True,random restart hill climbing,0.05062055587768555,10
3,False,hill climbing,0.013581514358520508,10
103,False,hill climbing with sideways moves,0.578568696975708,10
156,False,random restart hill climbing,0.762108564376831,10
5,False,hill climbing,0.01775646209716797,10
105,False,hill climbing with sideways moves,0.5403127670288086,10
15,True,random restart hill climbing,0.06865382194519043,10
6,False,hill climbing,0.028626203536987305,10
106,False,hill climbing with sideways moves,0.48859071731567383,10
34,True,random restart hill climbing,0.1518716812133789,10
6,True,hill climbing,0.023272037506103516,10
6,True,hill climbing with sideways moves,0.032404184341430664,10
6,True,random restart hill climbing,0.018390178680419922,10
6,False,hill climbing,0.019372940063476562,10
106,False,hill climbing with sideways moves,0.4987919330596924,10
97,True,random restart hill climbing,0.4489626884460449,10
7,False,hill climbing,0.03256845474243164,10
107,False,hill climbing with sideways moves,0.5284919738769531,10
156,False,random restart hill climbing,0.7449655532836914,10
4,False,hill climbing,0.018338918685913086,10
106,False,hill climbing with sideways moves,0.5033164024353027,10
47,True,random restart hill climbing,0.21822547912597656,10
4,False,hill climbing,0.018975257873535156,10
10,True,hill climbing with sideways moves,0.04825854301452637,10
96,True,random restart hill climbing,0.45200276374816895,10
5,False,hill climbing,0.025490283966064453,10
105,False,hill climbing with sideways moves,0.5099344253540039,10
10,True,random restart hill climbing,0.04074859619140625,10
4,False,hill climbing,0.017810344696044922,10
106,False,hill climbing with sideways moves,0.550835132598877,10
27,True,random restart hill climbing,0.12153053283691406,10
6,False,hill climbing,0.029325485229492188,10
106,False,hill climbing with sideways moves,0.5008680820465088,10
77,True,random restart hill climbing,0.35945606231689453,10
5,False,hill climbing,0.025146007537841797,10
105,False,hill climbing with sideways moves,0.4997439384460449,10
108,True,random restart hill climbing,0.500335693359375,10
5,False,hill climbing,0.021435022354125977,10
106,False,hill climbing with sideways moves,0.49830007553100586,10
64,True,random restart hill climbing,0.30101799964904785,10
5,False,hill climbing,0.02391982078552246,10
15,True,hill climbing with sideways moves,0.07291293144226074,10
23,True,random restart hill climbing,0.09980964660644531,10
5,False,hill climbing,0.023192405700683594,10
106,False,hill climbing with sideways moves,0.5251696109771729,10
62,True,random restart hill climbing,0.3309900760650635,10
5,False,hill climbing,0.02475428581237793,10
6,True,hill climbing with sideways moves,0.029134511947631836,10
84,True,random restart hill climbing,0.4499936103820801,10
5,False,hill climbing,0.02343893051147461,10
6,True,hill climbing with sideways moves,0.0235135555267334,10
86,True,random restart hill climbing,0.40657949447631836,10
5,False,hill climbing,0.02344346046447754,10
105,False,hill climbing with sideways moves,0.5068035125732422,10
78,True,random restart hill climbing,0.3906280994415283,10
3,False,hill climbing,0.014902591705322266,10
103,False,hill climbing with sideways moves,0.480940580368042,10
138,False,random restart hill climbing,0.6401050090789795,10
5,False,hill climbing,0.01718425750732422,10
105,False,hill climbing with sideways moves,0.49756383895874023,10
52,True,random restart hill climbing,0.24821090698242188,10
5,False,hill climbing,0.02361464500427246,10
105,False,hill climbing with sideways moves,0.49808526039123535,10
68,True,random restart hill climbing,0.4449737071990967,10
4,False,hill climbing,0.018138408660888672,10
104,False,hill climbing with sideways moves,0.5055282115936279,10
77,True,random restart hill climbing,0.43619227409362793,10
5,False,hill climbing,0.02312016487121582,10
106,False,hill climbing with sideways moves,0.4978187084197998,10
19,True,random restart hill climbing,0.08761763572692871,10
4,False,hill climbing,0.013290882110595703,10
105,False,hill climbing with sideways moves,0.5277581214904785,10
29,True,random restart hill climbing,0.1322154998779297,10
5,False,hill climbing,0.026187419891357422,10
7,True,hill climbing with sideways moves,0.034021615982055664,10
69,True,random restart hill climbing,0.3365802764892578,10
5,False,hill climbing,0.022989511489868164,10
6,True,hill climbing with sideways moves,0.027372360229492188,10
10,True,random restart hill climbing,0.04499650001525879,10
4,False,hill climbing,0.018518924713134766,10
105,False,hill climbing with sideways moves,0.5042855739593506,10
129,True,random restart hill climbing,0.6001279354095459,10
7,False,hill climbing,0.0332033634185791,10
107,False,hill climbing with sideways moves,0.5986471176147461,10
13,True,random restart hill climbing,0.05889415740966797,10
5,False,hill climbing,0.024831533432006836,10
106,False,hill climbing with sideways moves,0.5263440608978271,10
167,False,random restart hill climbing,0.7831625938415527,10
5,False,hill climbing,0.023778676986694336,10
107,False,hill climbing with sideways moves,0.5107266902923584,10
117,True,random restart hill climbing,0.5753302574157715,10
5,False,hill climbing,0.026108503341674805,10
105,False,hill climbing with sideways moves,0.6646497249603271,10
58,True,random restart hill climbing,0.2768740653991699,10
6,False,hill climbing,0.03676486015319824,10
106,False,hill climbing with sideways moves,0.7064626216888428,10
78,True,random restart hill climbing,0.4112083911895752,10
5,True,hill climbing,0.021966934204101562,10
5,True,hill climbing with sideways moves,0.023157119750976562,10
5,True,random restart hill climbing,0.022253990173339844,10
5,False,hill climbing,0.021352291107177734,10
105,False,hill climbing with sideways moves,0.4891672134399414,10
10,True,random restart hill climbing,0.046634674072265625,10
4,False,hill climbing,0.01723790168762207,10
5,True,hill climbing with sideways moves,0.024727821350097656,10
152,False,random restart hill climbing,0.7610561847686768,10
4,False,hill climbing,0.019366979598999023,10
105,False,hill climbing with sideways moves,0.5235247611999512,10
9,True,random restart hill climbing,0.04139542579650879,10
5,False,hill climbing,0.023044347763061523,10
9,True,hill climbing with sideways moves,0.045732736587524414,10
155,True,random restart hill climbing,0.7221372127532959,10
5,False,hill climbing,0.019421100616455078,10
9,True,hill climbing with sideways moves,0.04696226119995117,10
49,True,random restart hill climbing,0.2283921241760254,10
5,False,hill climbing,0.030320405960083008,10
9,True,hill climbing with sideways moves,0.05610799789428711,10
60,True,random restart hill climbing,0.2672712802886963,10
6,False,hill climbing,0.028336763381958008,10
106,False,hill climbing with sideways moves,0.5073795318603516,10
92,True,random restart hill climbing,0.42796778678894043,10
6,False,hill climbing,0.030216217041015625,10
107,False,hill climbing with sideways moves,0.5059444904327393,10
16,True,random restart hill climbing,0.07485270500183105,10
6,False,hill climbing,0.02845025062561035,10
106,False,hill climbing with sideways moves,0.5331549644470215,10
153,False,random restart hill climbing,0.7099411487579346,10
5,False,hill climbing,0.024922609329223633,10
105,False,hill climbing with sideways moves,0.6074764728546143,10
62,True,random restart hill climbing,0.34563326835632324,10
6,False,hill climbing,0.0367889404296875,10
107,False,hill climbing with sideways moves,0.5469896793365479,10
11,True,random restart hill climbing,0.0508272647857666,10
3,False,hill climbing,0.011371850967407227,10
103,False,hill climbing with sideways moves,0.48890018463134766,10
151,False,random restart hill climbing,0.7118988037109375,10
5,False,hill climbing,0.023121356964111328,10
9,True,hill climbing with sideways moves,0.04205012321472168,10
78,True,random restart hill climbing,0.35471415519714355,10
5,False,hill climbing,0.023633480072021484,10
6,True,hill climbing with sideways moves,0.023936986923217773,10
18,True,random restart hill climbing,0.08553218841552734,10
4,False,hill climbing,0.01895904541015625,10
105,False,hill climbing with sideways moves,0.49858808517456055,10
119,True,random restart hill climbing,0.5475521087646484,10
5,False,hill climbing,0.026384592056274414,10
105,False,hill climbing with sideways moves,0.4943554401397705,10
40,True,random restart hill climbing,0.17632818222045898,10
5,False,hill climbing,0.022396087646484375,10
105,False,hill climbing with sideways moves,0.5201325416564941,10
117,True,random restart hill climbing,0.5486652851104736,10
6,False,hill climbing,0.03278183937072754,10
107,False,hill climbing with sideways moves,0.5103902816772461,10
11,True,random restart hill climbing,0.05111527442932129,10
5,False,hill climbing,0.030550241470336914,10
106,False,hill climbing with sideways moves,0.4951331615447998,10
11,True,random restart hill climbing,0.050223350524902344,10
6,False,hill climbing,0.025997161865234375,10
106,False,hill climbing with sideways moves,0.5125377178192139,10
82,True,random restart hill climbing,0.37834835052490234,10
4,False,hill climbing,0.01747751235961914,10
105,False,hill climbing with sideways moves,0.5274076461791992,10
66,True,random restart hill climbing,0.3115661144256592,10
7,False,hill climbing,0.034279823303222656,10
107,False,hill climbing with sideways moves,0.5387692451477051,10
106,True,random restart hill climbing,0.5990538597106934,10
7,False,hill climbing,0.03472256660461426,10
8,True,hill climbing with sideways moves,0.037053823471069336,10
26,True,random restart hill climbing,0.1333918571472168,10
3,False,hill climbing,0.01318216323852539,10
7,True,hill climbing with sideways moves,0.03341221809387207,10
148,True,random restart hill climbing,0.7195868492126465,10
5,False,hill climbing,0.0434117317199707,10
106,False,hill climbing with sideways moves,0.5767822265625,10
20,True,random restart hill climbing,0.1388559341430664,10
7,False,hill climbing,0.04447054862976074,10
107,False,hill climbing with sideways moves,0.6384882926940918,10
166,False,random restart hill climbing,0.8716177940368652,10
4,False,hill climbing,0.018856048583984375,10
105,False,hill climbing with sideways moves,0.5783884525299072,10
116,True,random restart hill climbing,0.6278109550476074,10
7,False,hill climbing,0.035475969314575195,10
107,False,hill climbing with sideways moves,0.625551700592041,10
78,True,random restart hill climbing,0.4039137363433838,10
6,False,hill climbing,0.029332399368286133,10
9,True,hill climbing with sideways moves,0.042967796325683594,10
30,True,random restart hill climbing,0.14627790451049805,10
5,False,hill climbing,0.026784181594848633,10
105,False,hill climbing with sideways moves,0.5645322799682617,10
78,True,random restart hill climbing,0.4010350704193115,10
6,False,hill climbing,0.030060291290283203,10
7,True,hill climbing with sideways moves,0.034216880798339844,10
14,True,random restart hill climbing,0.06641888618469238,10
6,False,hill climbing,0.02799224853515625,10
106,False,hill climbing with sideways moves,0.5294780731201172,10
24,True,random restart hill climbing,0.14048051834106445,10
4,False,hill climbing,0.020967483520507812,10
104,False,hill climbing with sideways moves,0.5551481246948242,10
12,True,random restart hill climbing,0.07433223724365234,10
6,False,hill climbing,0.037558794021606445,10
107,False,hill climbing with sideways moves,0.5871484279632568,10
35,True,random restart hill climbing,0.18524527549743652,10
5,False,hill climbing,0.03035426139831543,10
106,False,hill climbing with sideways moves,0.6039583683013916,10
95,True,random restart hill climbing,0.567997932434082,10
3,False,hill climbing,0.017074108123779297,10
103,False,hill climbing with sideways moves,0.5719442367553711,10
153,False,random restart hill climbing,0.7687239646911621,10
6,True,hill climbing,0.03119802474975586,10
6,True,hill climbing with sideways moves,0.03127026557922363,10
6,True,random restart hill climbing,0.030623435974121094,10
3,False,hill climbing,0.015799522399902344,10
104,False,hill climbing with sideways moves,0.6123580932617188,10
27,True,random restart hill climbing,0.16461181640625,10
5,False,hill climbing,0.07048726081848145,10
105,False,hill climbing with sideways moves,0.5914547443389893,10
151,True,random restart hill climbing,0.9566781520843506,10
5,False,hill climbing,0.03623652458190918,10
106,False,hill climbing with sideways moves,0.6127915382385254,10
16,True,random restart hill climbing,0.10070490837097168,10
5,False,hill climbing,0.03436160087585449,10
106,False,hill climbing with sideways moves,0.6339852809906006,10
159,False,random restart hill climbing,0.9337928295135498,10
7,False,hill climbing,0.035958290100097656,10
107,False,hill climbing with sideways moves,0.6290919780731201,10
34,True,random restart hill climbing,0.2597777843475342,10
5,True,hill climbing,0.0419619083404541,10
5,True,hill climbing with sideways moves,0.03915810585021973,10
5,True,random restart hill climbing,0.024925708770751953,10
5,False,hill climbing,0.02892446517944336,10
7,False,hill climbing with sideways moves,0.03799009323120117,10
20,True,random restart hill climbing,0.11795449256896973,10
4,False,hill climbing,0.024912357330322266,10
104,False,hill climbing with sideways moves,0.6863012313842773,10
22,True,random restart hill climbing,0.1435558795928955,10
4,False,hill climbing,0.025176286697387695,10
104,False,hill climbing with sideways moves,0.717512845993042,10
106,True,random restart hill climbing,0.7068214416503906,10
4,False,hill climbing,0.027876853942871094,10
105,False,hill climbing with sideways moves,0.6713557243347168,10
149,False,random restart hill climbing,0.9734528064727783,10
5,False,hill climbing,0.03307032585144043,10
105,False,hill climbing with sideways moves,0.7507383823394775,10
50,True,random restart hill climbing,0.37900853157043457,10
6,False,hill climbing,0.048841238021850586,10
106,False,hill climbing with sideways moves,0.7601361274719238,10
22,True,random restart hill climbing,0.13791108131408691,10
4,False,hill climbing,0.028965473175048828,10
104,False,hill climbing with sideways moves,0.6538970470428467,10
22,True,random restart hill climbing,0.1201469898223877,10
5,False,hill climbing,0.02316117286682129,10
106,False,hill climbing with sideways moves,0.5641946792602539,10
28,True,random restart hill climbing,0.13994169235229492,10
4,False,hill climbing,0.02751779556274414,10
105,False,hill climbing with sideways moves,0.5576827526092529,10
156,False,random restart hill climbing,0.8613927364349365,10
6,False,hill climbing,0.028203725814819336,10
106,False,hill climbing with sideways moves,0.5449602603912354,10
138,False,random restart hill climbing,0.7316675186157227,10
5,False,hill climbing,0.029256582260131836,10
12,True,hill climbing with sideways moves,0.06997036933898926,10
39,True,random restart hill climbing,0.2287120819091797,10
6,False,hill climbing,0.03481745719909668,10
106,False,hill climbing with sideways moves,0.6247639656066895,10
10,True,random restart hill climbing,0.05793356895446777,10
5,False,hill climbing,0.04410243034362793,10
7,True,hill climbing with sideways moves,0.052438974380493164,10
104,True,random restart hill climbing,0.5841507911682129,10
4,False,hill climbing,0.018177509307861328,10
105,False,hill climbing with sideways moves,0.5569427013397217,10
52,True,random restart hill climbing,0.2721703052520752,10
4,False,hill climbing,0.01975274085998535,10
104,False,hill climbing with sideways moves,0.5924117565155029,10
152,False,random restart hill climbing,0.8459813594818115,10
3,False,hill climbing,0.013953685760498047,10
104,False,hill climbing with sideways moves,0.5588395595550537,10
16,True,random restart hill climbing,0.07614445686340332,10
5,False,hill climbing,0.02440619468688965,10
105,False,hill climbing with sideways moves,0.5805723667144775,10
28,True,random restart hill climbing,0.1448359489440918,10
6,False,hill climbing,0.03743553161621094,10
107,False,hill climbing with sideways moves,0.6030299663543701,10
17,True,random restart hill climbing,0.08934569358825684,10
4,False,hill climbing,0.019984960556030273,10
105,False,hill climbing with sideways moves,0.5901050567626953,10
19,True,random restart hill climbing,0.1390819549560547,10
4,False,hill climbing,0.024329662322998047,10
105,False,hill climbing with sideways moves,0.6262912750244141,10
140,True,random restart hill climbing,0.7558765411376953,10
6,False,hill climbing,0.03314042091369629,10
106,False,hill climbing with sideways moves,0.5819733142852783,10
38,True,random restart hill climbing,0.23982477188110352,10
4,False,hill climbing,0.02192521095275879,10
104,False,hill climbing with sideways moves,0.6015822887420654,10
25,True,random restart hill climbing,0.1499166488647461,10
3,False,hill climbing,0.014935731887817383,10
104,False,hill climbing with sideways moves,0.6676712036132812,10
43,True,random restart hill climbing,0.275848388671875,10
6,False,hill climbing,0.03404593467712402,10
106,False,hill climbing with sideways moves,0.6123471260070801,10
18,True,random restart hill climbing,0.10080957412719727,10
4,False,hill climbing,0.02971029281616211,10
6,True,hill climbing with sideways moves,0.03920388221740723,10
27,True,random restart hill climbing,0.17340445518493652,10
6,True,hill climbing,0.03048086166381836,10
6,True,hill climbing with sideways moves,0.02893662452697754,10
6,True,random restart hill climbing,0.020056486129760742,10
5,False,hill climbing,0.025812387466430664,10
106,False,hill climbing with sideways moves,0.6001269817352295,10
10,True,random restart hill climbing,0.05032515525817871,10
4,False,hill climbing,0.024617433547973633,10
104,False,hill climbing with sideways moves,0.5977914333343506,10
153,False,random restart hill climbing,1.0009281635284424,10
5,False,hill climbing,0.022050857543945312,10
106,False,hill climbing with sideways moves,0.8124856948852539,10
30,True,random restart hill climbing,0.22806668281555176,10
4,False,hill climbing,0.024595260620117188,10
105,False,hill climbing with sideways moves,0.7802796363830566,10
81,True,random restart hill climbing,0.4980599880218506,10
5,False,hill climbing,0.041604042053222656,10
106,False,hill climbing with sideways moves,0.6532394886016846,10
77,True,random restart hill climbing,0.47910547256469727,10
4,False,hill climbing,0.022905588150024414,10
104,False,hill climbing with sideways moves,0.6058938503265381,10
69,True,random restart hill climbing,0.3839070796966553,10
6,False,hill climbing,0.032735586166381836,10
106,False,hill climbing with sideways moves,0.6693048477172852,10
26,True,random restart hill climbing,0.1540822982788086,10
5,False,hill climbing,0.023883342742919922,10
105,False,hill climbing with sideways moves,0.7138066291809082,10
73,True,random restart hill climbing,0.4453108310699463,10
6,True,hill climbing,0.03508806228637695,10
6,True,hill climbing with sideways moves,0.034438133239746094,10
6,True,random restart hill climbing,0.03813028335571289,10
4,False,hill climbing,0.020916461944580078,10
105,False,hill climbing with sideways moves,0.6152911186218262,10
134,True,random restart hill climbing,0.7409894466400146,10
3,False,hill climbing,0.017435312271118164,10
5,True,hill climbing with sideways moves,0.03418231010437012,10
25,True,random restart hill climbing,0.16182613372802734,10
3,False,hill climbing,0.019946575164794922,10
105,False,hill climbing with sideways moves,0.6579785346984863,10
38,True,random restart hill climbing,0.29500389099121094,10
7,False,hill climbing,0.04126477241516113,10
107,False,hill climbing with sideways moves,0.6052455902099609,10
119,True,random restart hill climbing,0.6865715980529785,10
5,False,hill climbing,0.026187896728515625,10
105,False,hill climbing with sideways moves,0.604698657989502,10
53,True,random restart hill climbing,0.28894782066345215,10
7,False,hill climbing,0.0391538143157959,10
10,True,hill climbing with sideways moves,0.05483508110046387,10
153,False,random restart hill climbing,0.8347101211547852,10
3,False,hill climbing,0.015996932983398438,10
7,True,hill climbing with sideways moves,0.037056922912597656,10
103,True,random restart hill climbing,0.5480945110321045,10
6,False,hill climbing,0.028185367584228516,10
8,True,hill climbing with sideways moves,0.038916826248168945,10
26,True,random restart hill climbing,0.12517714500427246,10
8,False,hill climbing,0.03712010383605957,10
108,False,hill climbing with sideways moves,0.5864400863647461,10
19,True,random restart hill climbing,0.10261154174804688,10
3,False,hill climbing,0.012957572937011719,10
104,False,hill climbing with sideways moves,0.5622549057006836,10
18,True,random restart hill climbing,0.08655905723571777,10
5,False,hill climbing,0.031223297119140625,10
106,False,hill climbing with sideways moves,0.5710828304290771,10
170,False,random restart hill climbing,0.8363993167877197,10
5,False,hill climbing,0.02470231056213379,10
105,False,hill climbing with sideways moves,0.5131821632385254,10
93,True,random restart hill climbing,0.4596519470214844,10
5,False,hill climbing,0.02568674087524414,10
106,False,hill climbing with sideways moves,0.573218822479248,10
