learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
21150.0,8.703125,1.1916039511561433E-7,21150.0,75.8,49.971057636649306,-33.701657458563496,42.9245283018868,21150.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21160.0,8.71875,1.1952723272972675E-7,21160.0,75.8,49.85474452857243,-34.44444444444441,43.05882352941177,21160.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21170.0,8.71875,1.1952723272972675E-7,21170.0,75.1,48.687301652722255,-36.813186813186775,40.43062200956938,21170.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21180.0,8.734375,1.1989407034383917E-7,21180.0,75.1,48.422857995078424,-39.10614525139661,40.144230769230774,21180.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21190.0,8.734375,1.1989407034383917E-7,21190.0,74.6,47.30749602731712,-38.79781420765024,39.667458432304045,21190.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21200.0,8.75,1.202609079579516E-7,21200.0,73.9,45.600520234105346,-42.6229508196721,38.004750593824234,21200.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21210.0,8.75,1.202609079579516E-7,21210.0,73.9,45.62726553060289,-41.84782608695649,39.16083916083917,21210.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21220.0,8.765625,1.2062958881465962E-7,21220.0,74.0,46.01799676938473,-38.29787234042558,39.11007025761125,21220.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21230.0,8.765625,1.2062958881465962E-7,21230.0,74.3,46.39221706771686,-38.172043010752645,39.24349881796691,21230.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21240.0,8.78125,1.2099826967136764E-7,21240.0,74.4,46.270185409836756,-39.890710382513625,39.47990543735225,21240.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21250.0,8.78125,1.2099826967136764E-7,21250.0,74.6,46.24839168416062,-38.79781420765024,39.81042654028437,21250.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21260.0,8.796875,1.2136695052807566E-7,21260.0,74.7,46.464996995268606,-39.01098901098897,40.33018867924529,21260.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21270.0,8.796875,1.2136695052807566E-7,21270.0,74.7,46.464996995268606,-39.01098901098897,38.88888888888889,21270.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21280.0,8.8125,1.2173563138478368E-7,21280.0,74.7,46.57397709227286,-39.779005524861844,37.990196078431374,21280.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21290.0,8.8125,1.2173563138478368E-7,21290.0,74.0,45.46362213841332,-43.64640883977897,35.16209476309227,21290.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21300.0,8.828125,1.221043122414917E-7,21300.0,73.6,44.67821159745854,-45.856353591160186,33.66834170854271,21300.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21310.0,8.828125,1.221043122414917E-7,21310.0,73.8,45.1350264692086,-48.86363636363633,33.83838383838384,21310.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21320.0,8.84375,1.2247299309819972E-7,21320.0,73.8,45.23869241702198,-45.55555555555552,32.47422680412371,21320.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21330.0,8.84375,1.2247299309819972E-7,21330.0,73.8,45.28969316288219,-45.55555555555552,31.59268929503916,21330.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21340.0,8.859375,1.2284167395490774E-7,21340.0,73.9,45.431737403303366,-45.810055865921754,30.769230769230766,21340.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21350.0,8.859375,1.2284167395490774E-7,21350.0,74.0,45.52098699208797,-46.892655367231605,30.107526881720425,21350.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21360.0,8.875,1.2321035481161576E-7,21360.0,74.1,45.818166603907784,-46.327683615819176,29.42779291553133,21360.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21370.0,8.875,1.2321035481161576E-7,21370.0,74.3,46.14688280555882,-42.77777777777774,28.21229050279329,21370.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21380.0,8.890625,1.2357903566832378E-7,21380.0,74.9,47.127618341450265,-41.807909604519736,29.88826815642458,21380.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21390.0,8.9375,1.2468507823844785E-7,21390.0,74.7,46.689704580892574,-42.13483146067412,29.526462395543174,21390.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21400.0,8.9375,1.2468507823844785E-7,21400.0,74.9,46.96675174523758,-43.428571428571395,29.494382022471903,21400.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21410.0,8.953125,1.2505375909515587E-7,21410.0,74.9,46.87920627798895,-39.44444444444441,29.295774647887317,21410.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21420.0,8.953125,1.2505375909515587E-7,21420.0,75.3,47.58553955063619,-37.222222222222186,28.40579710144927,21420.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21430.0,8.96875,1.254224399518639E-7,21430.0,76.2,49.29956712907733,-31.49171270718228,30.813953488372093,21430.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21440.0,8.984375,1.257911208085719E-7,21440.0,76.8,50.32439029612659,-28.176795580110454,32.36151603498542,21440.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21450.0,8.984375,1.257911208085719E-7,21450.0,77.5,51.65116638875041,-22.282608695652126,34.593023255813954,21450.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21460.0,9.0,1.2615980166527993E-7,21460.0,77.60000000000001,51.8890010524281,-20.43010752688167,35.07246376811594,21460.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21470.0,9.0,1.2615980166527993E-7,21470.0,77.60000000000001,51.6647605895173,-21.081081081081035,34.3108504398827,21470.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21480.0,9.015625,1.2652848252198795E-7,21480.0,77.8,51.61627785333195,-21.311475409836017,33.532934131736525,21480.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21490.0,9.015625,1.2652848252198795E-7,21490.0,77.9,51.22489516662988,-22.099447513812105,32.0,21490.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21500.0,9.03125,1.2689716337869597E-7,21500.0,77.9,51.12954871123534,-19.45945945945941,30.721003134796238,21500.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21510.0,9.03125,1.2689716337869597E-7,21510.0,77.7,50.878893343319085,-21.195652173912997,30.95975232198142,21510.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21520.0,9.046875,1.27265844235404E-7,21520.0,77.8,50.58056703234078,-20.65217391304343,29.746835443037973,21520.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21530.0,9.046875,1.27265844235404E-7,21530.0,77.4,49.49246633203564,-23.497267759562796,27.331189710610953,21530.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21540.0,9.0625,1.2763452509211202E-7,21540.0,77.3,48.617889123289906,-23.36956521739126,24.834437086092734,21540.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21550.0,9.0625,1.2763452509211202E-7,21550.0,77.4,48.84841022669661,-22.826086956521692,24.161073825503372,21550.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21560.0,9.078125,1.2800320594882004E-7,21560.0,77.0,48.158266051778625,-22.34042553191492,24.09240924092411,21560.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21570.0,9.078125,1.2800320594882004E-7,21570.0,77.9,49.70551555260212,-18.817204301075222,26.82119205298015,21570.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21580.0,9.09375,1.2837188680552806E-7,21580.0,78.5,50.626016185480836,-14.973262032085511,28.80794701986757,21580.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21590.0,9.109375,1.2874056766223608E-7,21590.0,78.7,50.975879211931506,-15.135135135135084,30.16393442622953,21590.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21600.0,9.109375,1.2874056766223608E-7,21600.0,78.2,50.018341892883356,-19.125683060109242,29.67741935483873,21600.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21610.0,9.125,1.291092485189441E-7,21610.0,77.7,49.06815274986297,-21.195652173912997,29.206349206349202,21610.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21620.0,9.125,1.291092485189441E-7,21620.0,77.3,47.893233924947886,-22.043010752688126,27.707006369426747,21620.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21630.0,9.140625,1.2947792937565212E-7,21630.0,77.2,46.996466431095406,-21.925133689839527,25.490196078431392,21630.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21640.0,9.140625,1.2947792937565212E-7,21640.0,77.4,47.37332339791357,-22.826086956521692,25.657894736842124,21640.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21650.0,9.15625,1.2984661023236014E-7,21650.0,77.3,47.3713496118927,-24.04371584699449,25.816993464052306,21650.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21660.0,9.15625,1.2984661023236014E-7,21660.0,77.2,47.27299637386221,-24.590163934426183,25.974025974025995,21660.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21670.0,9.171875,1.3021529108906816E-7,21670.0,77.2,47.71193864867468,-25.274725274725228,27.156549520766767,21670.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21680.0,9.171875,1.3021529108906816E-7,21680.0,77.4,47.8327508759943,-24.861878453038628,26.384364820846923,21680.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21690.0,9.1875,1.3058397194577618E-7,21690.0,77.4,48.17916252023535,-24.17582417582413,27.331189710610953,21690.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21700.0,9.1875,1.3058397194577618E-7,21700.0,77.5,48.36844279223463,-24.999999999999954,27.419354838709697,21700.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21710.0,9.203125,1.309526528024842E-7,21710.0,77.5,48.36844279223463,-24.999999999999954,27.419354838709697,21710.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21720.0,9.203125,1.309526528024842E-7,21720.0,77.3,48.24205390122669,-23.36956521739126,27.936507936507933,21720.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21730.0,9.21875,1.3132133365919223E-7,21730.0,77.60000000000001,48.80982851292552,-24.444444444444397,28.205128205128226,21730.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21740.0,9.21875,1.3132133365919223E-7,21740.0,78.2,50.0355251999725,-21.787709497206656,28.990228013029334,21740.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21750.0,9.234375,1.3169001451590025E-7,21750.0,77.9,49.70551555260211,-21.42857142857138,29.392971246006383,21750.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21760.0,9.234375,1.3169001451590025E-7,21760.0,78.2,50.26124255629835,-19.78021978021973,30.351437699680506,21760.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21770.0,9.25,1.3205869537260827E-7,21770.0,78.2,50.26124255629835,-19.78021978021973,30.351437699680506,21770.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21780.0,9.25,1.3205869537260827E-7,21780.0,78.3,49.95987566066801,-19.88950276243089,29.084967320261455,21780.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21790.0,9.265625,1.324273762293163E-7,21790.0,78.5,50.42107496333467,-19.444444444444393,29.73856209150329,21790.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21800.0,9.265625,1.324273762293163E-7,21800.0,78.4,50.31284504968716,-17.391304347826036,29.87012987012989,21800.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21810.0,9.28125,1.327960570860243E-7,21810.0,78.5,49.729239344936914,-17.486338797814156,27.85234899328861,21810.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21820.0,9.28125,1.327960570860243E-7,21820.0,78.5,48.792942476611486,-17.486338797814156,25.347222222222243,21820.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21830.0,9.296875,1.3316473794273233E-7,21830.0,78.4,47.795823665893295,-17.391304347826036,22.857142857142875,21830.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21840.0,9.296875,1.3316473794273233E-7,21840.0,78.7,48.77985437126672,-18.333333333333282,24.468085106382997,21840.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21850.0,9.3125,1.3353341879944035E-7,21850.0,78.8,48.849598517603475,-15.846994535519073,25.35211267605636,21850.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21860.0,9.3125,1.3353341879944035E-7,21860.0,79.2,49.70305457218581,-13.661202185792298,27.272727272727295,21860.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21870.0,9.328125,1.3390209965614837E-7,21870.0,79.3,49.993719017847674,-11.891891891891838,27.874564459930333,21870.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21880.0,9.328125,1.3390209965614837E-7,21880.0,79.2,49.70305457218581,-11.229946524064118,27.272727272727295,21880.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21890.0,9.34375,1.342707805128564E-7,21890.0,78.9,49.541810946796524,-12.234042553191504,26.736111111111132,21890.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21900.0,9.34375,1.342707805128564E-7,21900.0,78.9,49.53746663732985,-11.052631578947382,26.98961937716265,21900.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21910.0,9.359375,1.3463946136956442E-7,21910.0,78.8,49.44267705794539,-10.416666666666679,27.147766323024076,21910.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21920.0,9.359375,1.3463946136956442E-7,21920.0,79.5,50.89114603296283,-6.217616580310888,28.07017543859651,21920.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21930.0,9.375,1.3500814222627244E-7,21930.0,79.80000000000001,51.75888997683473,-5.208333333333339,29.122807017543884,21930.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21940.0,9.375,1.3500814222627244E-7,21940.0,80.10000000000001,52.438767901187376,-1.5306122448979609,29.681978798586595,21940.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21950.0,9.390625,1.3537682308298046E-7,21950.0,80.60000000000001,53.01821633900508,-2.6455026455026487,30.465949820788556,21950.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21960.0,9.390625,1.3537682308298046E-7,21960.0,81.3,55.01390479306395,3.608247422680359,34.615384615384606,21960.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21970.0,9.40625,1.3574550393968848E-7,21970.0,81.39999999999999,54.47157655628878,3.6269430051812943,33.0935251798561,21970.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21980.0,9.40625,1.3574550393968848E-7,21980.0,81.5,54.85955220675789,4.145077720207201,33.69175627240142,21980.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21990.0,9.421875,1.361141847963965E-7,21990.0,81.69999999999999,55.258473996127286,4.188481675392617,33.9350180505415,21990.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22000.0,9.421875,1.361141847963965E-7,22000.0,81.89999999999999,55.565375362105364,3.208556149732622,33.94160583941604,22000.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22010.0,9.4375,1.3648286565310452E-7,22010.0,81.8,55.36480686695279,4.21052631578942,33.818181818181806,22010.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22020.0,9.4375,1.3648286565310452E-7,22020.0,81.89999999999999,54.88624354449563,3.723404255319094,32.20973782771534,22020.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22030.0,9.453125,1.3685154650981254E-7,22030.0,81.0,52.67793097951704,-2.702702702702644,30.147058823529438,22030.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22040.0,9.453125,1.3685154650981254E-7,22040.0,80.30000000000001,51.08895355188545,-5.347593582887644,28.880866425992803,22040.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22050.0,9.46875,1.3722022736652056E-7,22050.0,80.10000000000001,50.69913091734301,-5.8510638297872415,28.67383512544805,22050.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22060.0,9.46875,1.3722022736652056E-7,22060.0,79.60000000000001,50.257733215642496,-7.936507936507946,29.411764705882376,22060.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22070.0,9.484375,1.3758890822322858E-7,22070.0,79.7,51.14790393223277,-7.407407407407416,31.186440677966125,22070.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22080.0,9.484375,1.3758890822322858E-7,22080.0,79.80000000000001,51.90499092861464,-8.021390374331498,32.89036544850501,22080.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22090.0,9.5,1.3795959401047918E-7,22090.0,79.60000000000001,51.61198504715462,-7.936507936507946,32.45033112582784,22090.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22100.0,9.5,1.3795959401047918E-7,22100.0,79.5,51.3290724508305,-9.042553191489372,31.89368770764122,22100.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22110.0,9.515625,1.3833027979772978E-7,22110.0,79.5,50.95552982382271,-9.625668449197807,30.976430976431,22110.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22120.0,9.515625,1.3833027979772978E-7,22120.0,79.10000000000001,49.196873055382724,-11.764705882352889,27.177700348432076,22120.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22130.0,9.53125,1.3870096558498038E-7,22130.0,78.8,48.73307828845867,-13.978494623655862,26.132404181184686,22130.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22140.0,9.53125,1.3870096558498038E-7,22140.0,79.0,49.21279837480957,-11.702127659574483,27.335640138408323,22140.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22150.0,9.546875,1.3907165137223098E-7,22150.0,79.3,49.784095871136785,-8.94736842105264,28.620689655172438,22150.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22160.0,9.546875,1.3907165137223098E-7,22160.0,79.60000000000001,49.94503768844224,-9.090909090909037,28.671328671328695,22160.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22170.0,9.5625,1.3944233715948158E-7,22170.0,80.0,50.824428456919755,-8.108108108108054,30.313588850174238,22170.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22180.0,9.578125,1.3981302294673218E-7,22180.0,79.80000000000001,50.95087317158453,-8.021390374331498,31.292517006802743,22180.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22190.0,9.578125,1.3981302294673218E-7,22190.0,80.2,51.32575850692995,-7.027027027026972,31.958762886597963,22190.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22200.0,9.59375,1.4018370873398277E-7,22200.0,80.80000000000001,53.40280845156563,-3.7837837837837256,36.21262458471763,22200.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22210.0,9.59375,1.4018370873398277E-7,22210.0,81.0,53.98691290933487,-3.260869565217333,37.29372937293732,22210.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22220.0,9.609375,1.4055439452123337E-7,22220.0,80.9,53.88166663447239,-6.111111111111053,37.17105263157897,22220.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22230.0,9.609375,1.4055439452123337E-7,22230.0,80.80000000000001,53.684048014203576,-6.666666666666609,36.84210526315792,22230.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22240.0,9.625,1.4092508030848397E-7,22240.0,80.9,53.78883189780317,-6.703910614525081,36.96369636963699,22240.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22250.0,9.625,1.4092508030848397E-7,22250.0,80.80000000000001,53.50256462416998,-6.666666666666609,36.63366336633666,22250.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22260.0,9.640625,1.4129576609573457E-7,22260.0,80.9,53.31214861891961,-6.703910614525081,35.9060402684564,22260.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22270.0,9.640625,1.4129576609573457E-7,22270.0,80.2,51.970891449363265,-8.791208791208735,35.08196721311478,22270.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22280.0,9.65625,1.4166645188298517E-7,22280.0,79.80000000000001,50.91559426149841,-9.189189189189134,33.986928104575185,22280.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22290.0,9.671875,1.4203713767023577E-7,22290.0,80.60000000000001,52.600845366366165,-4.864864864864807,36.80781758957657,22290.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22300.0,9.671875,1.4203713767023577E-7,22300.0,81.2,54.192595769150195,-2.732240437158411,39.549839228295845,22300.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22310.0,9.671875,1.4203713767023577E-7,22310.0,81.2,54.192595769150195,-2.732240437158411,39.549839228295845,22310.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22320.0,9.6875,1.4240782345748637E-7,22320.0,80.9,53.975016385858055,-3.2432432432431852,39.55696202531646,22320.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22330.0,9.6875,1.4240782345748637E-7,22330.0,81.0,54.347335085754935,-3.260869565217333,40.063091482649845,22330.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22340.0,9.703125,1.4277850924473696E-7,22340.0,81.0,54.60518456576276,-2.150537634408544,40.43887147335424,22340.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22350.0,9.703125,1.4277850924473696E-7,22350.0,80.80000000000001,54.294420110455164,-1.5873015873015892,40.00000000000001,22350.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22360.0,9.71875,1.4314919503198756E-7,22360.0,80.7,54.08697307070132,-3.208556149732563,39.498432601880886,22360.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22370.0,9.734375,1.4351988081923816E-7,22370.0,80.60000000000001,54.484027178197394,-3.7433155080213334,40.490797546012274,22370.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22380.0,9.734375,1.4351988081923816E-7,22380.0,80.5,54.2948754007988,-3.1746031746031784,40.36697247706423,22380.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22390.0,9.734375,1.4351988081923816E-7,22390.0,80.60000000000001,54.80805068952665,-2.6455026455026487,41.212121212121225,22390.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22400.0,9.75,1.4389056660648876E-7,22400.0,80.4,54.43047392307122,-3.157894736842109,40.96385542168676,22400.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22410.0,9.765625,1.4426125239373936E-7,22410.0,80.5,54.3770003930597,-4.838709677419298,40.54878048780488,22410.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22420.0,9.765625,1.4426125239373936E-7,22420.0,80.10000000000001,53.624296207912316,-4.736842105263164,40.06024096385543,22420.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22430.0,9.78125,1.4463193818098996E-7,22430.0,80.10000000000001,53.45900182422003,-5.291005291005297,39.6969696969697,22430.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22440.0,9.78125,1.4463193818098996E-7,22440.0,80.10000000000001,53.45900182422003,-5.8510638297872415,39.6969696969697,22440.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22450.0,9.796875,1.4500262396824056E-7,22450.0,80.10000000000001,53.215219394760105,-6.989247311827901,39.32926829268293,22450.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22460.0,9.796875,1.4500262396824056E-7,22460.0,80.0,52.942062267063214,-8.695652173912988,39.024390243902445,22460.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22470.0,9.8125,1.4537330975549116E-7,22470.0,79.5,52.01176062998025,-9.625668449197807,38.438438438438446,22470.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22480.0,9.8125,1.4537330975549116E-7,22480.0,79.3,51.555376651095756,-11.290322580645109,38.02395209580839,22480.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22490.0,9.828125,1.4574399554274175E-7,22490.0,78.3,49.73035082192035,-16.042780748663052,36.918604651162795,22490.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22500.0,9.828125,1.4574399554274175E-7,22500.0,78.5,49.797790168772835,-16.216216216216168,37.13450292397661,22500.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22510.0,9.84375,1.4611468132999235E-7,22510.0,78.5,50.15255636238861,-18.78453038674028,37.86127167630058,22510.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22520.0,9.84375,1.4611468132999235E-7,22520.0,77.8,48.98615732485248,-22.651933701657413,37.288135593220346,22520.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22530.0,9.859375,1.4648536711724295E-7,22530.0,77.9,49.17109790428527,-20.765027322404322,38.0952380952381,22530.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22540.0,9.859375,1.4648536711724295E-7,22540.0,78.0,50.11790313803737,-20.87912087912083,39.89071038251367,22540.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22550.0,9.875,1.4685605290449355E-7,22550.0,78.3,51.09925274249814,-19.88950276243089,41.50943396226416,22550.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22560.0,9.875,1.4685605290449355E-7,22560.0,78.7,52.258423138302646,-18.994413407821177,42.89544235924934,22560.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22570.0,9.890625,1.4722673869174415E-7,22570.0,78.5,51.90156599552574,-18.13186813186808,42.66666666666667,22570.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22580.0,9.890625,1.4722673869174415E-7,22580.0,78.2,51.36881179284006,-20.441988950276194,42.328042328042336,22580.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22590.0,9.90625,1.4759742447899475E-7,22590.0,78.4,51.723644686024905,-19.337016574585586,42.55319148936171,22590.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22600.0,9.90625,1.4759742447899475E-7,22600.0,78.8,52.50959888531964,-17.777777777777725,43.163538873994646,22600.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
