learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
28700.0,1.625,2.832824571265111E-8,28700.0,78.10000000000001,49.35291995448702,-68.46153846153842,40.970350404312676,28700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28800.0,1.640625,2.8704655253224864E-8,28800.0,76.2,43.63929146537841,-87.4015748031496,34.97267759562842,28800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28900.0,1.640625,2.8704655253224864E-8,28900.0,73.6,35.24046881975754,-107.87401574803151,27.272727272727266,28900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29000.0,1.65625,2.908106479379862E-8,29000.0,74.8,40.376197799597776,-117.24137931034484,33.85826771653544,29000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29100.0,1.671875,2.9457474334372373E-8,29100.0,76.0,40.789571069784444,-114.2857142857143,32.773109243697476,29100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29200.0,1.671875,2.9457474334372373E-8,29200.0,74.3,37.36656885778068,-135.7798165137615,28.412256267409465,29200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29300.0,1.6875,2.983388387494613E-8,29300.0,72.8,35.48876745598057,-174.74747474747483,27.6595744680851,29300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29400.0,1.6875,2.983388387494613E-8,29400.0,70.89999999999999,31.41774371447154,-219.78021978021994,21.98391420911527,29400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29500.0,1.703125,3.021029341551989E-8,29500.0,69.89999999999999,32.309657455382826,-223.65591397849477,22.422680412371125,29500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29600.0,1.71875,3.0586702956093646E-8,29600.0,69.19999999999999,29.87345345919681,-217.5257731958764,20.413436692506448,29600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29700.0,1.71875,3.0586702956093646E-8,29700.0,68.7,33.17677198975237,-195.2830188679245,25.653206650831372,29700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29800.0,1.734375,3.0963112496667404E-8,29800.0,68.4,32.7316076294278,-184.68468468468467,19.38775510204083,29800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
29900.0,1.734375,3.0963112496667404E-8,29900.0,68.8,35.78106282341026,-194.33962264150952,22.580645161290313,29900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30000.0,1.75,3.133952203724116E-8,30000.0,67.9,34.01578687715838,-197.2222222222222,18.939393939393955,30000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30100.0,1.75,3.133952203724116E-8,30100.0,66.10000000000001,31.532856150328815,-213.88888888888889,17.917675544794204,30100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30200.0,1.765625,3.171593157781492E-8,30200.0,66.0,31.930569180564177,-203.57142857142856,18.07228915662652,30200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30300.0,1.765625,3.171593157781492E-8,30300.0,65.3,29.75424106239119,-201.7391304347826,16.183574879227066,30300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30400.0,1.78125,3.2092341118388677E-8,30400.0,65.7,30.949236616633378,-174.39999999999998,15.099009900990112,30400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30500.0,1.78125,3.2092341118388677E-8,30500.0,68.0,34.97203797632983,-168.90756302521007,19.191919191919208,30500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30600.0,1.796875,3.2468750658962434E-8,30600.0,68.10000000000001,35.88300557958547,-153.17460317460313,19.647355163727976,30600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30700.0,1.8125,3.284516019953619E-8,30700.0,69.0,36.75018362849913,-156.19834710743808,16.2162162162162,30700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30800.0,1.8125,3.284516019953619E-8,30800.0,71.8,42.06471494607087,-125.60000000000002,24.79999999999999,30800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
30900.0,1.828125,3.322156974010995E-8,30900.0,73.8,44.761165834570235,-113.00813008130082,25.988700564971744,30900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31000.0,1.828125,3.322156974010995E-8,31000.0,71.5,39.85616126145897,-91.27516778523488,24.802110817941944,31000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31100.0,1.84375,3.359797928068371E-8,31100.0,71.1,39.409441225061414,-85.25641025641025,27.568922305764403,31100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31200.0,1.84375,3.359797928068371E-8,31200.0,71.6,39.62995714577239,-75.30864197530862,26.8041237113402,31200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31300.0,1.859375,3.3974388821257465E-8,31300.0,75.1,46.74935842600513,-48.21428571428568,31.780821917808215,31300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31400.0,1.859375,3.3974388821257465E-8,31400.0,74.5,45.072461270700146,-48.25581395348834,34.78260869565217,31400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31500.0,1.875,3.435079836183122E-8,31500.0,74.0,42.87020109689213,-52.9411764705882,31.216931216931215,31500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31600.0,1.875,3.435079836183122E-8,31600.0,72.8,39.95054750971388,-66.87116564417175,29.896907216494846,31600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31700.0,1.890625,3.472720790240498E-8,31700.0,71.39999999999999,37.641723356009074,-66.27906976744184,29.556650246305416,31700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31800.0,1.890625,3.472720790240498E-8,31800.0,71.0,37.17477112119204,-77.91411042944783,29.09535452322738,31800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
31900.0,1.90625,3.510361744297874E-8,31900.0,69.5,33.73425917074399,-83.73493975903614,26.32850241545893,31900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32000.0,1.921875,3.5480026983552496E-8,32000.0,70.6,37.10395817199286,-104.16666666666667,29.832935560859188,32000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32100.0,1.921875,3.5480026983552496E-8,32100.0,71.6,38.00426111557403,-105.79710144927536,27.55102040816326,32100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32200.0,1.9375,3.585643652412625E-8,32200.0,70.6,35.07067137809186,-127.90697674418607,26.499999999999996,32200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32300.0,1.9375,3.585643652412625E-8,32300.0,67.80000000000001,29.74586329679537,-153.54330708661413,22.596153846153864,32300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32400.0,1.953125,3.623284606470001E-8,32400.0,68.8,33.90530664124563,-166.66666666666674,28.275862068965512,32400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32500.0,1.96875,3.660925560527377E-8,32500.0,69.19999999999999,36.01675197766402,-135.11450381679393,31.858407079646,32500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32600.0,1.96875,3.660925560527377E-8,32600.0,69.89999999999999,37.19012403385472,-135.15625000000003,32.662192393736,32600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32700.0,1.984375,3.6985665145847526E-8,32700.0,70.39999999999999,38.56167909270544,-142.62295081967218,34.80176211453743,32700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32800.0,2.0,3.7362074686421284E-8,32800.0,71.6,41.509146404254174,-120.15503875968993,39.18629550321198,32800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
32900.0,2.0,3.7362074686421284E-8,32900.0,73.7,46.3593718131756,-117.35537190082646,44.63157894736842,32900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33000.0,2.0,3.7362074686421284E-8,33000.0,74.4,47.17401621922783,-118.80341880341882,43.73626373626373,33000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33100.0,2.0,3.7362074686421284E-8,33100.0,73.6,45.59124183868626,-123.72881355932206,42.105263157894726,33100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33200.0,2.015625,3.773848422699504E-8,33200.0,74.9,49.128496149169024,-112.71186440677967,47.1578947368421,33200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33300.0,2.015625,3.773848422699504E-8,33300.0,77.4,54.730284638343065,-100.0,54.343434343434346,33300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33400.0,2.03125,3.81148937675688E-8,33400.0,76.1,51.56531184643569,-97.52066115702479,46.65178571428571,33400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33500.0,2.046875,3.849130330814256E-8,33500.0,73.5,46.629824462471696,-110.31746031746033,40.97995545657015,33500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33600.0,2.046875,3.849130330814256E-8,33600.0,73.4,46.85951734057855,-106.20155038759691,38.139534883720934,33600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
33700.0,2.0625,3.8868747651576995E-8,33700.0,73.9,48.2442711762233,-96.2406015037594,38.732394366197184,33700.0,93376.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
33800.0,2.0625,3.8868747651576995E-8,33800.0,70.8,42.54230617866981,-110.07194244604317,30.143540669856456,33800.0,93376.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
33900.0,2.078125,3.9246191995011434E-8,33900.0,70.6,41.960778120397826,-110.00000000000001,24.031007751937977,33900.0,93376.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34000.0,2.078125,3.9246191995011434E-8,34000.0,69.5,38.31904222617698,-114.7887323943662,20.77922077922077,34000.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34100.0,2.09375,3.9637444489118125E-8,34100.0,67.2,33.05685269242075,-134.28571428571422,22.64150943396228,34100.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34200.0,2.09375,3.9637444489118125E-8,34200.0,65.0,27.28179343874011,-146.47887323943658,14.841849148418504,34200.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34300.0,2.109375,4.002869698322482E-8,34300.0,61.5,20.392043339812254,-183.08823529411765,11.494252873563227,34300.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34400.0,2.125,4.041994947733151E-8,34400.0,61.8,21.20104460185898,-193.84615384615384,13.378684807256224,34400.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34500.0,2.125,4.041994947733151E-8,34500.0,64.2,24.096257818297474,-214.03508771929825,14.558472553699294,34500.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34600.0,2.140625,4.08112019714382E-8,34600.0,65.60000000000001,26.550656560264773,-207.14285714285717,19.058823529411782,34600.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34700.0,2.140625,4.08112019714382E-8,34700.0,64.1,21.05587221166703,-214.9122807017544,10.025062656641612,34700.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34800.0,2.15625,4.120245446554489E-8,34800.0,64.2,20.117815066047847,-240.952380952381,8.673469387755109,34800.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34900.0,2.15625,4.120245446554489E-8,34900.0,62.2,19.84460880776277,-220.3389830508475,13.30275229357799,34900.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35000.0,2.171875,4.159370695965158E-8,35000.0,63.0,20.874232800838318,-203.27868852459017,12.114014251781482,35000.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35100.0,2.1875,4.1984959453758275E-8,35100.0,63.9,22.31881563091755,-188.79999999999998,8.607594936708868,35100.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35200.0,2.1875,4.1984959453758275E-8,35200.0,64.60000000000001,25.736343039355546,-185.48387096774192,9.230769230769239,35200.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35300.0,2.203125,4.2376211947864966E-8,35300.0,66.3,28.914951063111726,-161.24031007751935,0.8823529411764715,35300.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35400.0,2.203125,4.2376211947864966E-8,35400.0,66.5,28.32998160112962,-170.16129032258064,-5.015673981191228,35400.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35500.0,2.21875,4.276746444197166E-8,35500.0,65.10000000000001,27.247408840377908,-166.412213740458,-8.385093167701871,35500.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35600.0,2.21875,4.276746444197166E-8,35600.0,64.2,26.864445906247575,-150.34965034965032,-12.225705329153618,35600.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35700.0,2.234375,4.316052784108454E-8,35700.0,65.10000000000001,28.313203516555742,-166.412213740458,-11.858974358974333,35700.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35800.0,2.25,4.355359124019743E-8,35800.0,65.2,29.738700650522727,-150.3597122302158,-9.0909090909091,35800.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35900.0,2.25,4.355359124019743E-8,35900.0,64.1,29.90362236211126,-147.5862068965517,-18.09210526315787,35900.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36000.0,2.265625,4.395024411173331E-8,36000.0,64.0,30.998527968596672,-133.7662337662337,-17.647058823529388,36000.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36100.0,2.265625,4.395024411173331E-8,36100.0,66.8,37.024124312861126,-99.99999999999993,-9.570957095709542,36100.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36200.0,2.28125,4.4346993996037386E-8,36200.0,66.60000000000001,36.68582520738236,-93.06358381502884,-20.14388489208631,36200.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36300.0,2.28125,4.4346993996037386E-8,36300.0,67.30000000000001,37.87427424993162,-87.93103448275855,-15.140845070422507,36300.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36400.0,2.296875,4.474374388034146E-8,36400.0,67.4,35.38310287961436,-84.1807909604519,-4.487179487179454,36400.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36500.0,2.296875,4.474374388034146E-8,36500.0,66.7,32.179778576141956,-88.13559322033892,-1.8348623853211028,36500.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36600.0,2.3125,4.5140493764645534E-8,36600.0,66.3,29.575110130317395,-104.24242424242418,-5.974842767295604,36600.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36700.0,2.328125,4.553724364894961E-8,36700.0,68.7,35.11608623548923,-87.42514970059872,7.9411764705882435,36700.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36800.0,2.328125,4.553724364894961E-8,36800.0,68.89999999999999,34.47555158522813,-80.81395348837208,10.888252148997113,36800.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36900.0,2.34375,4.593399353325368E-8,36900.0,70.8,37.59083525690347,-71.76470588235291,17.514124293785297,36900.0,98152.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
37000.0,2.34375,4.593399353325368E-8,37000.0,71.89999999999999,39.23693702265315,-73.45679012345677,19.94301994301993,37000.0,98408.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37100.0,2.359375,4.633177822041844E-8,37100.0,73.0,41.47813232878018,-74.19354838709675,25.619834710743795,37100.0,98408.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37200.0,2.375,4.672956290758319E-8,37200.0,72.5,41.84275974080904,-79.73856209150325,28.198433420365532,37200.0,98408.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37300.0,2.375,4.672956290758319E-8,37300.0,70.39999999999999,37.537983658585986,-100.0,20.43010752688171,37300.0,98424.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37400.0,2.390625,4.7127412269926744E-8,37400.0,72.6,43.35870477481984,-83.89261744966441,26.145552560646895,37400.0,98424.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37500.0,2.390625,4.7127412269926744E-8,37500.0,71.7,43.121522976492905,-99.29577464788733,18.44380403458212,37500.0,98440.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37600.0,2.40625,4.7525358645038484E-8,37600.0,72.2,45.09639729668879,-86.57718120805367,20.343839541547265,37600.0,98448.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37700.0,2.40625,4.7525358645038484E-8,37700.0,70.1,41.02238387918858,-104.7945205479452,10.479041916167642,37700.0,98448.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37800.0,2.421875,4.7923305020150225E-8,37800.0,70.7,43.20604768365961,-103.47222222222223,14.076246334310833,37800.0,98448.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
37900.0,2.4375,4.8321251395261966E-8,37900.0,69.39999999999999,41.361561545448616,-115.49295774647888,9.198813056379798,37900.0,98448.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
38000.0,2.4375,4.8321251395261966E-8,38000.0,67.80000000000001,38.56720404464372,-126.76056338028164,5.014749262536878,38000.0,98448.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
38100.0,2.453125,4.871919777037371E-8,38100.0,66.8,36.47513537301725,-142.33576642335763,3.7681159420289894,38100.0,98448.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
38200.0,2.453125,4.871919777037371E-8,38200.0,68.89999999999999,39.797751416978954,-130.3703703703704,14.560439560439542,38200.0,98448.0,42.0,29.0,29.0,8.0,0.0,0.0,1.0
38300.0,2.46875,4.911620635539295E-8,38300.0,68.7,39.31897668142657,-125.17985611510784,14.480874316939904,38300.0,98216.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
38400.0,2.484375,4.952634400170712E-8,38400.0,67.2,37.308868501529055,-129.3706293706293,14.583333333333345,38400.0,101464.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
38500.0,2.484375,4.952634400170712E-8,38500.0,69.39999999999999,40.878019375007234,-109.58904109589042,23.30827067669172,38500.0,101472.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
38600.0,2.5,4.9936610998378876E-8,38600.0,69.6,40.907535844244705,-117.14285714285715,26.57004830917874,38600.0,101496.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
38700.0,2.5,4.9936610998378876E-8,38700.0,70.39999999999999,42.354357114757676,-102.73972602739727,32.265446224256294,38700.0,101496.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
38800.0,2.515625,5.034687799505063E-8,38800.0,69.39999999999999,40.50026444326913,-113.986013986014,27.83018867924528,38800.0,101496.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
38900.0,2.515625,5.034687799505063E-8,38900.0,71.0,43.178033019440946,-110.14492753623189,32.400932400932405,38900.0,101496.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
39000.0,2.53125,5.075714499172238E-8,39000.0,73.2,46.9701766605458,-104.58015267175573,42.735042735042725,39000.0,101496.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
39100.0,2.546875,5.1171163148764116E-8,39100.0,73.6,47.88870290244134,-104.65116279069768,44.06779661016949,39100.0,102424.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
39200.0,2.546875,5.1171163148764116E-8,39200.0,72.0,45.418252136485556,-112.12121212121214,36.65158371040722,39200.0,102440.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
39300.0,2.5625,5.158524598098465E-8,39300.0,75.4,51.38801062349817,-86.36363636363636,47.88135593220339,39300.0,102440.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
39400.0,2.578125,5.199932881320518E-8,39400.0,76.9,54.29362880886427,-71.11111111111109,51.162790697674424,39400.0,102440.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
39500.0,2.578125,5.199932881320518E-8,39500.0,76.8,53.61577063798308,-65.7142857142857,53.50701402805611,39500.0,102440.0,44.0,30.0,30.0,8.0,0.0,0.0,1.0
39600.0,2.59375,5.24152548880213E-8,39600.0,76.6,53.32676450759737,-64.78873239436616,52.53549695740365,39600.0,102896.0,51.0,36.0,36.0,8.0,0.0,0.0,1.0
39700.0,2.609375,5.2857342072659086E-8,39700.0,77.5,55.00000000000001,-53.06122448979589,54.90981963927856,39700.0,109368.0,51.0,36.0,36.0,8.0,0.0,0.0,1.0
39800.0,2.609375,5.2857342072659086E-8,39800.0,79.9,59.60610932475885,-34.899328859060354,60.58823529411765,39800.0,119136.0,51.0,36.0,36.0,8.0,0.0,0.0,1.0
39900.0,2.640625,5.384693698336682E-8,39900.0,80.9,61.1539118620903,-31.72413793103443,61.491935483870975,39900.0,122408.0,51.0,36.0,36.0,8.0,0.0,0.0,1.0
40000.0,2.65625,5.4341734438720694E-8,40000.0,81.6,62.20399980280346,-26.027397260273993,59.64912280701753,40000.0,122408.0,51.0,36.0,36.0,8.0,0.0,0.0,1.0
40100.0,2.671875,5.484018604167636E-8,40100.0,81.39999999999999,61.793173713703496,-23.178807947019884,57.727272727272705,40100.0,123312.0,51.0,36.0,36.0,8.0,0.0,0.0,1.0
40200.0,2.671875,5.484018604167636E-8,40200.0,83.39999999999999,65.93907608717954,-5.063291139240509,65.05263157894736,40200.0,123312.0,51.0,36.0,36.0,8.0,0.0,0.0,1.0
40300.0,2.703125,5.583915885330904E-8,40300.0,82.39999999999999,64.19678747538529,-6.6666666666666705,62.86919831223627,40300.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
40400.0,2.703125,5.583915885330904E-8,40400.0,82.3,64.00478309322963,-10.625000000000009,61.6052060737527,40400.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
40500.0,2.71875,5.6338645259125386E-8,40500.0,83.5,66.57158138705651,-6.4516129032258105,64.13043478260867,40500.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
40600.0,2.734375,5.683813166494173E-8,40600.0,83.8,66.84879366443612,-0.6211180124223606,64.3956043956044,40600.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
40700.0,2.75,5.733761807075807E-8,40700.0,84.1,67.27371523604089,3.636363636363639,63.53211009174312,40700.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
40800.0,2.75,5.733761807075807E-8,40800.0,85.1,69.21513045346732,11.834319526627226,65.98173515981735,40800.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
40900.0,2.765625,5.7837104476574416E-8,40900.0,84.1,67.33207866599822,7.558139534883726,64.34977578475335,40900.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41000.0,2.78125,5.833659088239076E-8,41000.0,82.1,63.723177444328236,3.2432432432432456,61.83368869936034,41000.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41100.0,2.796875,5.88360772882071E-8,41100.0,82.69999999999999,64.89875421012052,4.419889502762434,62.87553648068669,41100.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41200.0,2.796875,5.88360772882071E-8,41200.0,83.89999999999999,67.17554761788259,9.039548022598876,64.92374727668845,41200.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41300.0,2.8125,5.9335563694023446E-8,41300.0,84.8,68.87401758618006,14.606741573033716,66.2971175166297,41300.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41400.0,2.828125,5.983505009983979E-8,41400.0,85.39999999999999,69.98540386078162,18.435754189944145,66.89342403628117,41400.0,123568.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41500.0,2.84375,6.033641208584112E-8,41500.0,84.3,67.32923804291731,9.248554913294804,63.657407407407405,41500.0,124032.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41600.0,2.84375,6.033641208584112E-8,41600.0,85.7,70.75808140295773,17.341040462427756,68.29268292682926,41600.0,124032.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41700.0,2.859375,6.083777407184244E-8,41700.0,84.6,68.59193995757872,8.875739644970421,66.22807017543859,41700.0,124032.0,53.0,37.0,37.0,8.0,0.0,0.0,1.0
41800.0,2.875,6.133903904507559E-8,41800.0,85.0,69.4641570275189,6.832298136645967,67.32026143790848,41800.0,124008.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
41900.0,2.890625,6.184030401830873E-8,41900.0,86.1,71.9875536065521,15.243902439024401,70.79831932773108,41900.0,124008.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42000.0,2.890625,6.184030401830873E-8,42000.0,86.2,72.36949592349954,13.20754716981133,72.06477732793523,42000.0,124008.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42100.0,2.90625,6.234266846958135E-8,42100.0,86.0,71.98935595526301,14.634146341463424,71.83098591549295,42100.0,124280.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42200.0,2.921875,6.284503292085396E-8,42200.0,86.6,73.20428731402974,11.258278145695373,73.2,42200.0,124280.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42300.0,2.9375,6.334739737212658E-8,42300.0,86.1,72.20333559972802,3.472222222222225,70.55084745762711,42300.0,124280.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42400.0,2.9375,6.334739737212658E-8,42400.0,84.3,68.3156008330777,-10.563380281690149,67.49482401656314,42400.0,124280.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42500.0,2.96875,6.435212627467182E-8,42500.0,85.9,71.4505547906374,9.032258064516135,71.28309572301426,42500.0,124280.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42600.0,2.984375,6.485643098130822E-8,42600.0,84.6,69.04149244129944,-0.6535947712418305,68.57142857142856,42600.0,124760.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42700.0,2.984375,6.485643098130822E-8,42700.0,84.3,68.45869495339119,-10.563380281690149,68.7872763419483,42700.0,124760.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42800.0,3.0,6.536073568794461E-8,42800.0,80.9,61.6988850565493,-44.69696969696965,59.873949579831944,42800.0,124760.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
42900.0,3.015625,6.586504039458101E-8,42900.0,80.9,61.867722924086834,-50.39370078740153,60.94069529652353,42900.0,124760.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
43000.0,3.03125,6.63693451012174E-8,43000.0,81.0,62.20635331092237,-48.43749999999996,58.78524945770066,43000.0,124760.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
43100.0,3.0625,6.737795451449021E-8,43100.0,80.7,61.75794562891337,-48.46153846153842,59.36842105263159,43100.0,124760.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
43200.0,3.0625,6.737795451449021E-8,43200.0,78.9,58.044683406374034,-41.61073825503351,52.69058295964126,43200.0,124760.0,55.0,38.0,38.0,8.0,0.0,0.0,1.0
43300.0,3.078125,6.788151545657049E-8,43300.0,77.5,55.27799200171732,-49.006622516556256,51.40388768898488,43300.0,124576.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
